10,38.2084
20,38.1324
30,40.6361
40,37.684
50,36.5832
60,36.1744
70,40.9676
80,31.5809
90,34.4996
100,40.0886
110,40.6231
120,38.112
130,41.3166
140,37.0597
150,37.6447
160,40.0096
170,35.2577
180,38.2219
190,35.0558
200,39.7159
210,35.965
220,33.1088
230,36.9571
240,38.7159
250,36.8261
260,32.4126
270,35.3945
280,36.5482
290,34.7701
300,46.7189
310,40.7975
320,37.4578
330,33.9164
340,38.1387
350,40.6163
360,40.3197
370,40.6421
380,39.3368
390,40.3451
400,37.1178
410,40.877
420,33.7609
430,37.1925
440,40.2621
450,47.871
460,42.804
470,36.0622
480,36.4385
490,43.1881
500,38.658
510,39.5256
520,40.1826
530,36.0793
540,36.4082
550,41.9392
560,40.3627
570,35.2805
580,40.0064
590,38.512
600,38.9935
610,41.1596
620,35.8075
630,41.3491
640,37.4678
650,38.4495
660,40.6554
670,40.3357
680,32.9027
690,37.1938
700,35.9874
710,33.6843
720,38.7214
730,42.2366
740,32.3775
750,34.7826
760,35.3218
770,39.2787
780,36.194
790,42.6876
800,37.9538
810,39.0442
820,40.0331
830,33.6846
840,38.6266
850,38.2295
860,38.1149
870,43.6216
880,35.4273
890,41.8399
900,43.5897
910,43.5024
920,41.4748
930,42.2895
940,38.3086
950,41.7111
960,39.0756
970,35.746
980,32.8842
990,39.9392
1000,41.4491
1010,38.7148
1020,39.7074
1030,39.2448
1040,37.2994
1050,37.7781
1060,42.7098
1070,36.3972
1080,29.006
1090,31.2811
1100,40.5851
1110,40.5087
1120,38.1266
1130,38.79
1140,40.0884
1150,40.0847
1160,39.8409
1170,40.151
1180,38.8058
1190,34.4151
1200,39.4519
1210,38.0591
1220,42.1043
1230,40.4611
1240,40.4619
1250,39.2591
1260,46.0594
1270,39.9577
1280,41.3963
1290,39.3477
1300,35.6831
1310,40.8479
1320,37.7565
1330,35.4933
1340,42.2849
1350,42.1744
1360,39.6587
1370,38.0317
1380,36.2045
1390,35.4263
1400,41.3866
1410,40.6281
1420,36.1734
1430,38.9482
1440,36.835
1450,41.8403
1460,38.9555
1470,38.196
1480,40.024
1490,40.8671
1500,35.6971
1510,39.1057
1520,40.3338
1530,38.484
1540,40.1695
1550,40.1516
1560,37.5435
1570,38.1697
1580,34.4638
1590,32.9786
1600,38.8794
1610,35.1855
1620,36.7398
1630,40.4155
1640,36.0882
1650,43.1436
1660,37.1475
1670,39.5009
1680,39.5449
1690,37.2163
1700,34.1578
1710,38.1185
1720,36.5208
1730,38.748
1740,40.9158
1750,40.668
1760,36.6837
1770,41.6924
1780,38.5275
1790,42.7283
1800,40.0184
1810,35.4465
1820,42.037
1830,36.8428
1840,41.818
1850,36.8072
1860,40.3236
1870,38.687
1880,40.4119
1890,37.0392
1900,34.9371
1910,38.4201
1920,38.4105
1930,36.8733
1940,36.8579
1950,35.5637
1960,37.4987
1970,41.9734
1980,42.1136
1990,37.3326
2000,37.4011
2010,40.6963
2020,40.7435
2030,38.2323
2040,41.1078
2050,38.5975
2060,37.7067
2070,40.0319
2080,42.284
2090,40.9999
2100,36.4696
2110,36.1099
2120,34.332
2130,38.2419
2140,38.8054
2150,36.5325
2160,37.9896
2170,41.2981
2180,34.0565
2190,38.4381
2200,35.3229
2210,43.0805
2220,38.0394
2230,35.3478
2240,42.7264
2250,36.0563
2260,34.6209
2270,43.1994
2280,35.9255
2290,37.6105
2300,42.4649
2310,42.7367
2320,38.3055
2330,39.5518
2340,37.2121
2350,39.4981
2360,38.9284
2370,40.8585
2380,38.8755
2390,37.7811
2400,41.8878
2410,40.2862
2420,37.9911
2430,35.1508
2440,36.2827
2450,36.192
2460,37.8166
2470,37.5731
2480,42.1467
2490,36.2548
2500,38.6288
2510,37.0584
2520,37.5719
2530,34.6282
2540,39.1612
2550,36.2668
2560,38.5226
2570,37.1786
2580,37.1895
2590,41.7875
2600,40.3065
2610,36.7023
2620,37.3988
2630,34.5544
2640,41.8374
2650,38.6785
2660,38.9924
2670,37.2496
2680,38.5803
2690,38.8388
2700,45.4758
2710,36.2143
2720,35.1949
2730,36.0092
2740,37.6468
2750,39.4882
2760,34.1353
2770,39.8898
2780,38.4973
2790,36.5792
2800,38.4265
2810,40.7351
2820,37.7902
2830,40.8767
2840,35.793
2850,39.8079
2860,38.7834
2870,39.3979
2880,36.2496
2890,40.4415
2900,40.9154
2910,36.5166
2920,42.273
2930,39.6291
2940,35.3998
2950,34.1624
2960,37.5467
2970,41.086
2980,36.5907
2990,39.4687
3000,35.9077
3010,38.0829
3020,38.1507
3030,39.8242
3040,39.2623
3050,38.7382
3060,41.516
3070,34.4337
3080,40.8977
3090,39.1784
3100,35.8086
3110,37.7855
3120,36.2922
3130,37.9587
3140,40.3095
3150,38.9886
3160,35.2634
3170,39.3951
3180,39.568
3190,44.1242
3200,35.9709
3210,36.855
3220,38.6167
3230,40.3203
3240,35.8949
3250,39.6758
3260,42.0873
3270,35.2606
3280,34.7417
3290,38.0575
3300,38.2977
3310,39.9361
3320,42.6664
3330,42.8949
3340,37.9731
3350,34.8384
3360,42.5667
3370,38.4146
3380,36.687
3390,41.9609
3400,35.3848
3410,41.405
3420,37.2219
3430,38.0688
3440,42.2888
3450,42.7862
3460,39.0923
3470,36.0346
3480,41.5507
3490,44.0025
3500,36.1547
3510,38.9737
3520,40.5075
3530,35.3786
3540,37.6455
3550,38.5783
3560,40.715
3570,42.9411
3580,35.645
3590,38.1498
3600,35.2074
3610,36.4018
3620,37.16
3630,39.2463
3640,39.3971
3650,40.0558
3660,40.0197
3670,41.1694
3680,39.9262
3690,36.8715
3700,43.6441
3710,43.179
3720,39.2742
3730,38.388
3740,45.9424
3750,40.3836
3760,41.9433
3770,35.2124
3780,39.7334
3790,40.8745
3800,37.0455
3810,38.3605
3820,39.7187
3830,41.576
3840,42.6884
3850,39.4068
3860,37.8353
3870,41.3035
3880,39.6378
3890,38.764
3900,41.303
3910,40.8346
3920,38.2391
3930,37.7441
3940,40.2432
3950,35.1936
3960,41.4514
3970,41.5208
3980,40.301
3990,36.1588
4000,36.294
4010,39.2785
4020,40.392
4030,39.4304
4040,37.583
4050,32.9449
4060,40.4309
4070,40.1272
4080,33.533
4090,43.1211
4100,41.7143
4110,39.447
4120,37.6246
4130,35.8889
4140,37.4846
4150,38.9565
4160,42.4054
4170,34.382
4180,35.7515
4190,39.7905
4200,38.7241
4210,37.4942
4220,35.4662
4230,39.4412
4240,38.6216
4250,38.183
4260,40.1782
4270,35.4167
4280,42.1074
4290,35.464
4300,36.2004
4310,39.9912
4320,40.7825
4330,39.0128
4340,42.1413
4350,36.7221
4360,35.9455
4370,41.897
4380,37.7315
4390,35.1289
4400,36.1011
4410,41.4236
4420,38.2167
4430,33.8289
4440,39.0561
4450,43.0734
4460,38.4567
4470,42.1346
4480,34.9264
4490,40.3762
4500,42.9003
4510,41.5842
4520,39.5448
4530,38.3459
4540,38.0393
4550,34.6475
4560,38.1588
4570,38.1106
4580,37.0099
4590,35.6927
4600,36.5141
4610,39.4124
4620,39.3777
4630,42.7153
4640,38.095
4650,38.1429
4660,39.1249
4670,37.0514
4680,43.7593
4690,41.118
4700,34.3857
4710,34.5019
4720,46.7871
4730,37.0054
4740,39.8906
4750,38.3934
4760,37.3694
4770,37.67
4780,34.3678
4790,40.7942
4800,41.6933
4810,34.7801
4820,32.7174
4830,36.5141
4840,35.0382
4850,36.9507
4860,42.6873
4870,38.4918
4880,34.9831
4890,34.0032
4900,37.3628
4910,41.4919
4920,36.7337
4930,40.0367
4940,41.3125
4950,40.3582
4960,38.5203
4970,35.057
4980,35.367
4990,38.4413
5000,36.7785
